frame,x,y,score,body_part
14,220,284,0.7234871983528137,pelvis
14,184,293,0.6985684633255005,dx_hip
14,218,455,0.8427276611328125,dx_knee
14,238,594,0.8037397265434265,dx_foot
14,259,275,0.6954270005226135,sx_hip
14,359,361,0.6152047514915466,sx_knee
14,495,461,0.7088513374328613,sx_foot
15,218,281,0.7291534543037415,pelvis
15,182,293,0.6923800110816956,dx_hip
15,218,448,0.8653611540794373,dx_knee
15,238,590,0.7818458080291748,dx_foot
15,257,270,0.6901688575744629,sx_hip
15,389,359,0.5791375637054443,sx_knee
15,521,428,0.746764063835144,sx_foot
16,220,279,0.752936840057373,pelvis
16,184,291,0.7124581336975098,dx_hip
16,219,457,0.8521484732627869,dx_knee
16,238,590,0.7936708331108093,dx_foot
16,257,266,0.6949713230133057,sx_hip
16,386,340,0.6377146244049072,sx_knee
16,533,393,0.7647511959075928,sx_foot
17,220,277,0.7697327136993408,pelvis
17,184,291,0.713041365146637,dx_hip
17,220,451,0.8466336727142334,dx_knee
17,240,585,0.8065741062164307,dx_foot
17,257,261,0.7262212634086609,sx_hip
17,395,328,0.6775562763214111,sx_knee
17,542,361,0.7791279554367065,sx_foot
18,219,277,0.7692556381225586,pelvis
18,182,289,0.6988965272903442,dx_hip
18,220,451,0.8419623374938965,dx_knee
18,240,585,0.8115898966789246,dx_foot
18,257,259,0.7277103662490845,sx_hip
18,402,313,0.7078567743301392,sx_knee
18,546,342,0.7508986592292786,sx_foot
19,220,277,0.7740680575370789,pelvis
19,184,291,0.7356777787208557,dx_hip
19,220,451,0.829926073551178,dx_knee
19,240,588,0.7992814779281616,dx_foot
19,259,261,0.7255356311798096,sx_hip
19,404,310,0.8231189250946045,sx_knee
19,546,328,0.7834680080413818,sx_foot
20,220,277,0.7703931927680969,pelvis
20,184,291,0.7240958213806152,dx_hip
20,222,455,0.8085554838180542,dx_knee
20,240,590,0.7846869230270386,dx_foot
20,259,259,0.7343713641166687,sx_hip
20,404,308,0.8115119934082031,sx_knee
20,548,326,0.745680034160614,sx_foot
21,220,277,0.7740203142166138,pelvis
21,184,291,0.7198281288146973,dx_hip
21,220,451,0.8305974006652832,dx_knee
21,240,585,0.7957693338394165,dx_foot
21,257,259,0.7292301058769226,sx_hip
21,404,310,0.8161270618438721,sx_knee
21,546,330,0.7281987071037292,sx_foot
22,220,277,0.7663973569869995,pelvis
22,184,291,0.7186150550842285,dx_hip
22,220,453,0.8428263664245605,dx_knee
22,240,588,0.7889936566352844,dx_foot
22,257,261,0.7271799445152283,sx_hip
22,393,315,0.7065614461898804,sx_knee
22,544,344,0.7663990259170532,sx_foot
23,219,279,0.751221239566803,pelvis
23,182,293,0.7083231210708618,dx_hip
23,218,451,0.8434028029441833,dx_knee
23,238,585,0.8079569339752197,dx_foot
23,257,264,0.7065972089767456,sx_hip
23,386,328,0.7056251764297485,sx_knee
23,542,370,0.7407801151275635,sx_foot
24,218,281,0.7364127039909363,pelvis
24,182,293,0.706519365310669,dx_hip
24,218,453,0.8292087316513062,dx_knee
24,238,583,0.825554370880127,dx_foot
24,257,268,0.699894905090332,sx_hip
24,378,342,0.6619863510131836,sx_knee
24,529,395,0.7712615132331848,sx_foot
25,218,281,0.7226988077163696,pelvis
25,180,293,0.6740366220474243,dx_hip
25,218,453,0.8258598446846008,dx_knee
25,238,585,0.8135743141174316,dx_foot
25,255,270,0.7126179933547974,sx_hip
25,378,357,0.6674293875694275,sx_knee
25,510,430,0.7536613345146179,sx_foot
26,218,286,0.7135850191116333,pelvis
26,178,293,0.6582522392272949,dx_hip
26,216,451,0.8160585761070251,dx_knee
26,238,588,0.7873826026916504,dx_foot
26,255,275,0.7175988554954529,sx_hip
26,357,361,0.6795092821121216,sx_knee
26,489,464,0.7109307050704956,sx_foot
27,218,289,0.727785587310791,pelvis
27,180,295,0.671748697757721,dx_hip
27,216,453,0.817083477973938,dx_knee
27,238,585,0.8150258660316467,dx_foot
27,255,275,0.7234340906143188,sx_hip
27,353,381,0.7259621620178223,sx_knee
27,457,493,0.5542073249816895,sx_foot
28,218,289,0.7319586873054504,pelvis
28,182,295,0.6682449579238892,dx_hip
28,216,448,0.8184612989425659,dx_knee
28,238,585,0.8300156593322754,dx_foot
28,257,277,0.6975372433662415,sx_hip
28,344,395,0.75138920545578,sx_knee
28,426,521,0.7275499701499939,sx_foot
29,219,289,0.7128129601478577,pelvis
29,182,293,0.6677062511444092,dx_hip
29,218,451,0.8332605957984924,dx_knee
29,238,585,0.8193873167037964,dx_foot
29,257,277,0.6817417740821838,sx_hip
29,333,410,0.7571913599967957,sx_knee
29,402,534,0.7134588956832886,sx_foot
30,220,289,0.7231366634368896,pelvis
30,184,295,0.6902564167976379,dx_hip
30,218,455,0.8293761014938354,dx_knee
30,238,585,0.806625247001648,dx_foot
30,261,279,0.6552315354347229,sx_hip
30,320,417,0.7924294471740723,sx_knee
30,370,553,0.743121862411499,sx_foot
31,222,289,0.6956043243408203,pelvis
31,186,293,0.6904881596565247,dx_hip
31,218,451,0.8441592454910278,dx_knee
31,238,585,0.8159293532371521,dx_foot
31,264,279,0.6490292549133301,sx_hip
31,304,423,0.8336634635925293,sx_knee
31,340,564,0.7938517332077026,sx_foot
32,222,291,0.6859809160232544,pelvis
32,186,297,0.6678001880645752,dx_hip
32,218,448,0.8443502187728882,dx_knee
32,238,585,0.8015691637992859,dx_foot
32,268,284,0.6572942137718201,sx_hip
32,289,428,0.8431727886199951,sx_knee
32,319,579,0.7559961080551147,sx_foot
33,225,293,0.6778880953788757,pelvis
33,186,300,0.658566415309906,dx_hip
33,218,448,0.8438882827758789,dx_knee
33,238,585,0.8188643455505371,dx_foot
33,268,289,0.6646653413772583,sx_hip
33,284,430,0.8381575345993042,sx_knee
33,293,579,0.7696738243103027,sx_foot
34,225,293,0.6769410371780396,pelvis
34,186,302,0.6684694290161133,dx_hip
34,218,446,0.8729640245437622,dx_knee
34,238,583,0.8344851136207581,dx_foot
34,268,289,0.6769928336143494,sx_hip
34,272,436,0.8142131567001343,sx_knee
34,282,581,0.7749096751213074,sx_foot
35,227,293,0.6717507839202881,pelvis
35,189,302,0.6614055037498474,dx_hip
35,218,446,0.8692531585693359,dx_knee
35,238,583,0.8503537178039551,dx_foot
35,269,291,0.6826124787330627,sx_hip
35,270,442,0.8451752662658691,sx_knee
35,269,583,0.8362083435058594,sx_foot
36,227,297,0.6509763598442078,pelvis
36,189,304,0.654507040977478,dx_hip
36,218,448,0.8471218943595886,dx_knee
36,238,583,0.832636296749115,dx_foot
36,269,293,0.678017795085907,sx_hip
36,269,444,0.8601255416870117,sx_knee
36,269,583,0.8099954128265381,sx_foot
37,225,297,0.6524874567985535,pelvis
37,189,304,0.6573648452758789,dx_hip
37,218,448,0.8334419131278992,dx_knee
37,238,583,0.8337345123291016,dx_foot
37,267,293,0.6755412817001343,sx_hip
37,268,444,0.849724531173706,sx_knee
37,269,588,0.7981625199317932,sx_foot
38,225,304,0.6543886065483093,pelvis
38,189,308,0.6753549575805664,dx_hip
38,218,448,0.83975750207901,dx_knee
38,238,585,0.8283978700637817,dx_foot
38,267,297,0.6542034149169922,sx_hip
38,267,446,0.8684602975845337,sx_knee
38,269,588,0.7953951954841614,sx_foot
39,222,302,0.6533294320106506,pelvis
39,186,308,0.6651222705841064,dx_hip
39,218,451,0.8418399095535278,dx_knee
39,238,588,0.812376081943512,dx_foot
39,266,295,0.6481990814208984,sx_hip
39,267,444,0.8474626541137695,sx_knee
39,269,590,0.8079061508178711,sx_foot
40,222,300,0.6579960584640503,pelvis
40,186,306,0.6678361296653748,dx_hip
40,218,448,0.8387660980224609,dx_knee
40,238,590,0.806884229183197,dx_foot
40,266,295,0.6503116488456726,sx_hip
40,267,444,0.853635847568512,sx_knee
40,269,594,0.8036909103393555,sx_foot
41,225,302,0.6543974280357361,pelvis
41,186,308,0.676821231842041,dx_hip
41,218,448,0.8386066555976868,dx_knee
41,238,585,0.8100944757461548,dx_foot
41,267,295,0.6577862501144409,sx_hip
41,267,444,0.8524374961853027,sx_knee
41,269,590,0.7928627729415894,sx_foot
42,225,302,0.6465941667556763,pelvis
42,189,308,0.6627886295318604,dx_hip
42,218,448,0.8494634628295898,dx_knee
42,238,585,0.8222782611846924,dx_foot
42,267,295,0.6507603526115417,sx_hip
42,269,444,0.8570141792297363,sx_knee
42,269,590,0.808589518070221,sx_foot
43,225,304,0.6601184606552124,pelvis
43,186,308,0.683827817440033,dx_hip
43,218,453,0.837371826171875,dx_knee
43,238,585,0.820648729801178,dx_foot
43,267,297,0.6551557183265686,sx_hip
43,271,444,0.8738465905189514,sx_knee
43,271,592,0.781035304069519,sx_foot
44,225,300,0.6560006141662598,pelvis
44,186,306,0.6743195056915283,dx_hip
44,218,451,0.824005126953125,dx_knee
44,238,588,0.7886951565742493,dx_foot
44,267,293,0.6742032170295715,sx_hip
44,276,442,0.8148816823959351,sx_knee
44,286,581,0.8034873008728027,sx_foot
45,222,302,0.6704820394515991,pelvis
45,186,308,0.6901511549949646,dx_hip
45,216,455,0.8155333995819092,dx_knee
45,238,592,0.793991208076477,dx_foot
45,266,293,0.6831865310668945,sx_hip
45,286,440,0.8486855626106262,sx_knee
45,313,583,0.7482131719589233,sx_foot
46,222,297,0.6795369386672974,pelvis
46,186,306,0.6726656556129456,dx_hip
46,216,455,0.8074162006378174,dx_knee
46,238,588,0.7961531281471252,dx_foot
46,264,293,0.6712671518325806,sx_hip
46,304,430,0.8283730149269104,sx_knee
46,342,575,0.7175116539001465,sx_foot
47,220,293,0.7361937761306763,pelvis
47,184,302,0.6670485734939575,dx_hip
47,216,451,0.805490255355835,dx_knee
47,238,588,0.7987608313560486,dx_foot
47,259,289,0.6649155616760254,sx_hip
47,320,428,0.8099531531333923,sx_knee
47,372,559,0.7607898712158203,sx_foot
48,220,293,0.7126637697219849,pelvis
48,184,302,0.6589557528495789,dx_hip
48,216,455,0.8146610260009766,dx_knee
48,238,588,0.8091004490852356,dx_foot
48,264,286,0.6342531442642212,sx_hip
48,338,413,0.7595227360725403,sx_knee
48,419,541,0.687961995601654,sx_foot
49,220,291,0.7424464225769043,pelvis
49,182,297,0.6697530150413513,dx_hip
49,218,455,0.8252542018890381,dx_knee
49,238,588,0.8057149648666382,dx_foot
49,259,281,0.6548698544502258,sx_hip
49,353,395,0.7542861700057983,sx_knee
49,442,513,0.6663455963134766,sx_foot
50,219,289,0.7056480050086975,pelvis
50,182,295,0.6687361598014832,dx_hip
50,218,457,0.8452189564704895,dx_knee
50,238,590,0.8022459149360657,dx_foot
50,257,277,0.6747075319290161,sx_hip
50,359,377,0.7161911725997925,sx_knee
50,478,472,0.6134887337684631,sx_foot
51,220,284,0.7160314321517944,pelvis
51,184,295,0.6917572021484375,dx_hip
51,218,455,0.8431215286254883,dx_knee
51,238,592,0.7838085293769836,dx_foot
51,259,272,0.6667596697807312,sx_hip
51,373,359,0.5802767276763916,sx_knee
51,510,432,0.6791107058525085,sx_foot
52,220,281,0.7275850176811218,pelvis
52,184,293,0.7067248821258545,dx_hip
52,220,455,0.8456772565841675,dx_knee
52,238,588,0.797852635383606,dx_foot
52,259,266,0.6636492013931274,sx_hip
52,382,334,0.512604296207428,sx_knee
52,535,391,0.6696488261222839,sx_foot
53,220,277,0.7583584785461426,pelvis
53,184,291,0.7140113711357117,dx_hip
53,220,453,0.8278959393501282,dx_knee
53,238,585,0.7885570526123047,dx_foot
53,259,259,0.710261881351471,sx_hip
53,382,313,0.46919459104537964,sx_knee
53,546,353,0.6669884324073792,sx_foot
54,220,275,0.7677077054977417,pelvis
54,184,289,0.7146992683410645,dx_hip
54,221,448,0.8288074135780334,dx_knee
54,240,590,0.7801494002342224,dx_foot
54,257,257,0.7291587591171265,sx_hip
54,391,304,0.553924560546875,sx_knee
54,559,315,0.7256466746330261,sx_foot
55,220,275,0.7597621083259583,pelvis
55,186,291,0.7193955779075623,dx_hip
55,225,446,0.8147757053375244,dx_knee
55,240,592,0.77814120054245,dx_foot
55,259,257,0.7163949012756348,sx_hip
55,406,286,0.6214606761932373,sx_knee
55,559,291,0.7682595252990723,sx_foot
56,225,275,0.7654550075531006,pelvis
56,186,291,0.727669358253479,dx_hip
56,227,446,0.8157062530517578,dx_knee
56,242,594,0.767295241355896,dx_foot
56,264,257,0.7260571122169495,sx_hip
56,408,277,0.7663288712501526,sx_knee
56,559,275,0.7828783988952637,sx_foot
57,225,275,0.7563542127609253,pelvis
57,186,291,0.7158695459365845,dx_hip
57,227,448,0.7986517548561096,dx_knee
57,240,595,0.792383074760437,dx_foot
57,264,257,0.7139444947242737,sx_hip
57,408,277,0.8214792609214783,sx_knee
57,559,275,0.7747128009796143,sx_foot
58,225,275,0.7596054077148438,pelvis
58,186,291,0.7254202365875244,dx_hip
58,225,448,0.8003127574920654,dx_knee
58,240,592,0.773595929145813,dx_foot
58,264,257,0.7206424474716187,sx_hip
58,410,277,0.7753980755805969,sx_knee
58,561,277,0.7952854633331299,sx_foot
59,222,275,0.7678095102310181,pelvis
59,186,291,0.7209047079086304,dx_hip
59,222,451,0.8066396117210388,dx_knee
59,240,592,0.7786198854446411,dx_foot
59,259,257,0.7245374321937561,sx_hip
59,408,289,0.697502851486206,sx_knee
59,559,291,0.7747759819030762,sx_foot
60,220,275,0.7702714204788208,pelvis
60,184,289,0.7051347494125366,dx_hip
60,220,448,0.8386919498443604,dx_knee
60,240,593,0.7843917608261108,dx_foot
60,257,257,0.7289318442344666,sx_hip
60,397,302,0.6100085973739624,sx_knee
60,561,313,0.7309398651123047,sx_foot
61,220,277,0.763887882232666,pelvis
61,184,291,0.7134356498718262,dx_hip
61,219,453,0.8366835117340088,dx_knee
61,240,594,0.7962186932563782,dx_foot
61,259,259,0.7248525023460388,sx_hip
61,400,315,0.6288509964942932,sx_knee
61,551,348,0.7017616033554077,sx_foot
62,218,279,0.7398139238357544,pelvis
62,182,291,0.6858913898468018,dx_hip
62,218,453,0.8423943519592285,dx_knee
62,238,592,0.7983776330947876,dx_foot
62,257,264,0.6991317868232727,sx_hip
62,380,328,0.5859041213989258,sx_knee
62,540,388,0.7163577675819397,sx_foot
63,218,279,0.7278441786766052,pelvis
63,180,291,0.6733837723731995,dx_hip
63,218,451,0.8380772471427917,dx_knee
63,238,592,0.8041222095489502,dx_foot
63,255,266,0.6931924223899841,sx_hip
63,370,342,0.597078800201416,sx_knee
63,523,428,0.7090275287628174,sx_foot
64,218,281,0.7026878595352173,pelvis
64,178,293,0.6644337177276611,dx_hip
64,218,457,0.8371833562850952,dx_knee
64,238,592,0.7975358366966248,dx_foot
64,255,270,0.6860822439193726,sx_hip
64,366,361,0.609376847743988,sx_knee
64,493,461,0.6576075553894043,sx_foot
65,218,281,0.6944351196289062,pelvis
65,178,291,0.6483173370361328,dx_hip
65,218,451,0.8280777335166931,dx_knee
65,238,590,0.8011179566383362,dx_foot
65,255,272,0.6886875629425049,sx_hip
65,355,379,0.7754428386688232,sx_knee
65,457,495,0.6713768839836121,sx_foot
66,218,286,0.7024878263473511,pelvis
66,180,293,0.6469182372093201,dx_hip
66,218,451,0.826073169708252,dx_knee
66,238,590,0.7995172142982483,dx_foot
66,257,275,0.702828049659729,sx_hip
66,344,395,0.7759476900100708,sx_knee
66,429,528,0.7322367429733276,sx_foot
67,218,289,0.7192760705947876,pelvis
67,180,295,0.6517086029052734,dx_hip
67,216,453,0.8183274269104004,dx_knee
67,238,590,0.8098878860473633,dx_foot
67,257,277,0.6750097870826721,sx_hip
67,338,410,0.7978718876838684,sx_knee
67,406,532,0.7648864388465881,sx_foot
68,218,289,0.7067121863365173,pelvis
68,178,293,0.6443644165992737,dx_hip
68,216,451,0.8247865438461304,dx_knee
68,238,593,0.806344211101532,dx_foot
68,257,277,0.6696429252624512,sx_hip
68,321,415,0.8319981098175049,sx_knee
68,378,553,0.740699291229248,sx_foot
69,218,291,0.7164663076400757,pelvis
69,178,295,0.6465221047401428,dx_hip
69,216,451,0.8204715847969055,dx_knee
69,238,592,0.7937062382698059,dx_foot
69,259,279,0.6513949632644653,sx_hip
69,308,426,0.789370596408844,sx_knee
69,355,561,0.7782880067825317,sx_foot
70,220,291,0.716419517993927,pelvis
70,184,300,0.6605369448661804,dx_hip
70,218,451,0.8358255624771118,dx_knee
70,238,588,0.808193027973175,dx_foot
70,264,283,0.637401819229126,sx_hip
70,302,428,0.8302417993545532,sx_knee
70,335,577,0.724841296672821,sx_foot
71,222,291,0.6978930830955505,pelvis
71,184,300,0.6539804339408875,dx_hip
71,218,451,0.8445700407028198,dx_knee
71,238,590,0.8147481083869934,dx_foot
71,267,284,0.6491958498954773,sx_hip
71,289,430,0.8526385426521301,sx_knee
71,310,583,0.740597128868103,sx_foot
72,222,293,0.6750586032867432,pelvis
72,186,302,0.6503449082374573,dx_hip
72,218,448,0.8471541404724121,dx_knee
72,238,590,0.8086735010147095,dx_foot
72,267,289,0.664798378944397,sx_hip
72,282,439,0.7876166105270386,sx_knee
72,291,581,0.786358118057251,sx_foot
73,225,293,0.6790190935134888,pelvis
73,186,302,0.6590278148651123,dx_hip
73,218,451,0.8356934785842896,dx_knee
73,238,592,0.8012937307357788,dx_foot
73,267,289,0.6699211597442627,sx_hip
73,273,436,0.8001264333724976,sx_knee
73,284,583,0.7806637287139893,sx_foot
74,225,295,0.6659594774246216,pelvis
74,186,306,0.6766403317451477,dx_hip
74,218,453,0.8436890244483948,dx_knee
74,238,588,0.8245245814323425,dx_foot
74,268,291,0.6811354160308838,sx_hip
74,271,440,0.8403747081756592,sx_knee
74,271,585,0.7987555861473083,sx_foot
75,222,295,0.6592500805854797,pelvis
75,186,302,0.6490667462348938,dx_hip
75,218,453,0.8343045711517334,dx_knee
75,238,590,0.8232399225234985,dx_foot
75,266,291,0.6445990800857544,sx_hip
75,269,444,0.8690208196640015,sx_knee
75,269,585,0.8311778903007507,sx_foot
76,225,302,0.639769971370697,pelvis
76,186,308,0.6592339277267456,dx_hip
76,217,448,0.8222101330757141,dx_knee
76,238,594,0.8269462585449219,dx_foot
76,267,295,0.6461738348007202,sx_hip
76,267,444,0.8395697474479675,sx_knee
76,267,585,0.8077332377433777,sx_foot
77,222,304,0.6586737036705017,pelvis
77,186,308,0.6758676171302795,dx_hip
77,218,448,0.826354444026947,dx_knee
77,238,594,0.8221532702445984,dx_foot
77,266,297,0.6307569742202759,sx_hip
77,266,446,0.8271796703338623,sx_knee
77,268,585,0.7982041239738464,sx_foot
78,222,306,0.6655455827713013,pelvis
78,186,310,0.6804103851318359,dx_hip
78,218,448,0.8360264301300049,dx_knee
78,238,595,0.8355470895767212,dx_foot
78,267,302,0.6418688297271729,sx_hip
78,267,446,0.8434908390045166,sx_knee
78,268,588,0.7939903140068054,sx_foot
79,222,300,0.6618344187736511,pelvis
79,186,306,0.6775879859924316,dx_hip
79,218,446,0.8521573543548584,dx_knee
79,238,594,0.8257476687431335,dx_foot
79,265,295,0.6480199098587036,sx_hip
79,267,444,0.8505457639694214,sx_knee
79,269,588,0.8017917275428772,sx_foot
80,222,306,0.6637021899223328,pelvis
80,186,308,0.6860171556472778,dx_hip
80,218,451,0.8286933302879333,dx_knee
80,238,592,0.8255622982978821,dx_foot
80,266,300,0.6380914449691772,sx_hip
80,267,444,0.846272349357605,sx_knee
80,269,588,0.7968826293945312,sx_foot
81,222,304,0.6554967761039734,pelvis
81,186,308,0.6787856817245483,dx_hip
81,218,448,0.8375046849250793,dx_knee
81,238,594,0.8354932069778442,dx_foot
81,267,297,0.650283694267273,sx_hip
81,268,444,0.8494683504104614,sx_knee
81,269,588,0.8164706230163574,sx_foot
82,225,302,0.6407030820846558,pelvis
82,186,308,0.6623855233192444,dx_hip
82,218,455,0.821691632270813,dx_knee
82,238,590,0.8169203996658325,dx_foot
82,267,295,0.648756206035614,sx_hip
82,270,444,0.8703868389129639,sx_knee
82,269,585,0.8057215809822083,sx_foot
83,225,302,0.658338189125061,pelvis
83,186,308,0.6819114685058594,dx_hip
83,217,451,0.8276462554931641,dx_knee
83,235,590,0.7940281629562378,dx_foot
83,267,293,0.6731690764427185,sx_hip
83,273,442,0.8448419570922852,sx_knee
83,284,590,0.7432802319526672,sx_foot
84,222,297,0.664492130279541,pelvis
84,186,306,0.6754963994026184,dx_hip
84,216,446,0.8442364931106567,dx_knee
84,238,594,0.8052074909210205,dx_foot
84,267,293,0.6815548539161682,sx_hip
84,286,439,0.8296414017677307,sx_knee
84,306,585,0.7524188160896301,sx_foot
85,220,297,0.6948742866516113,pelvis
85,184,306,0.6806190013885498,dx_hip
85,216,453,0.8105509281158447,dx_knee
85,238,594,0.8147505521774292,dx_foot
85,264,291,0.6723120212554932,sx_hip
85,297,432,0.7733461260795593,sx_knee
85,338,579,0.7506656646728516,sx_foot
86,220,293,0.7360028028488159,pelvis
86,182,304,0.676988959312439,dx_hip
86,215,459,0.8180644512176514,dx_knee
86,238,590,0.8052564263343811,dx_foot
86,257,286,0.6682302355766296,sx_hip
86,315,426,0.7430528402328491,sx_knee
86,366,564,0.7169293165206909,sx_foot
87,220,293,0.7412499189376831,pelvis
87,182,302,0.6667770743370056,dx_hip
87,214,455,0.7975993156433105,dx_knee
87,238,592,0.8060440421104431,dx_foot
87,257,284,0.6650434136390686,sx_hip
87,323,413,0.7617034316062927,sx_knee
87,406,541,0.6734094023704529,sx_foot
88,218,291,0.7229641079902649,pelvis
88,178,295,0.6608825922012329,dx_hip
88,216,457,0.8124764561653137,dx_knee
88,238,590,0.8030978441238403,dx_foot
88,257,279,0.6760733127593994,sx_hip
88,340,397,0.7784758806228638,sx_knee
88,440,519,0.6958217024803162,sx_foot
89,218,289,0.7295584082603455,pelvis
89,180,295,0.6596924066543579,dx_hip
89,216,451,0.8157321214675903,dx_knee
89,238,590,0.7946915030479431,dx_foot
89,257,277,0.6989015936851501,sx_hip
89,357,379,0.7706860899925232,sx_knee
89,470,481,0.5864970684051514,sx_foot
90,218,283,0.7074341177940369,pelvis
90,180,293,0.6675336360931396,dx_hip
90,218,451,0.8361030220985413,dx_knee
90,238,595,0.8073204755783081,dx_foot
90,255,272,0.6972569823265076,sx_hip
90,366,361,0.7302082180976868,sx_knee
90,506,446,0.6078587174415588,sx_foot
91,216,279,0.7237512469291687,pelvis
91,178,291,0.6760852336883545,dx_hip
91,218,457,0.8436274528503418,dx_knee
91,238,595,0.8208652138710022,dx_foot
91,255,268,0.7102074027061462,sx_hip
91,370,342,0.6883600950241089,sx_knee
91,521,410,0.7170183658599854,sx_foot
92,218,279,0.743877649307251,pelvis
92,182,293,0.7056642174720764,dx_hip
92,219,457,0.8520983457565308,dx_knee
92,238,595,0.8024777173995972,dx_foot
92,257,264,0.6960895657539368,sx_hip
92,389,326,0.7087668180465698,sx_knee
92,538,370,0.6990958452224731,sx_foot
93,219,277,0.7679926156997681,pelvis
93,184,291,0.7064622044563293,dx_hip
93,220,453,0.8409088253974915,dx_knee
93,238,595,0.8013821840286255,dx_foot
93,255,259,0.7262932658195496,sx_hip
93,408,310,0.6763287782669067,sx_knee
93,548,332,0.6992817521095276,sx_foot
94,218,275,0.7670466303825378,pelvis
94,184,291,0.6920816898345947,dx_hip
94,220,451,0.8270924091339111,dx_knee
94,238,597,0.8107936382293701,dx_foot
94,255,257,0.7297602891921997,sx_hip
94,408,295,0.6817891597747803,sx_knee
94,555,308,0.7505930662155151,sx_foot
95,220,277,0.7637814879417419,pelvis
95,184,291,0.7033857107162476,dx_hip
95,222,448,0.8231542110443115,dx_knee
95,240,596,0.7909255027770996,dx_foot
95,257,259,0.7302354574203491,sx_hip
95,406,291,0.7549710273742676,sx_knee
95,553,291,0.7288527488708496,sx_foot
96,220,275,0.7719008922576904,pelvis
96,184,291,0.7245796918869019,dx_hip
