frame,x,y,score,body_part
93,350,196,0.8479611873626709,sx_shoulder
93,343,93,0.8287544846534729,sx_elbow
93,321,27,0.8899304866790771,sx_hand
94,310,197,0.90891432762146,neck
94,270,199,0.8400900363922119,dx_shoulder
94,273,102,0.8625164031982422,dx_elbow
94,292,28,0.7625430822372437,dx_hand
94,350,198,0.8711773753166199,sx_shoulder
94,343,96,0.8277914524078369,sx_elbow
94,322,31,0.8691092729568481,sx_hand
95,310,200,0.909395158290863,neck
95,270,199,0.8432902693748474,dx_shoulder
95,271,102,0.8519390225410461,dx_elbow
95,295,28,0.7228557467460632,dx_hand
95,350,198,0.8676677346229553,sx_shoulder
95,341,96,0.8194024562835693,sx_elbow
95,321,29,0.8688116073608398,sx_hand
96,310,200,0.9125981330871582,neck
96,270,199,0.8534266948699951,dx_shoulder
96,271,102,0.8677644729614258,dx_elbow
96,292,28,0.7460124492645264,dx_hand
96,349,198,0.8695288300514221,sx_shoulder
96,341,96,0.8113834857940674,sx_elbow
96,322,32,0.8698867559432983,sx_hand
97,310,197,0.9068679809570312,neck
97,270,199,0.8479727506637573,dx_shoulder
97,270,99,0.8644607067108154,dx_elbow
97,290,28,0.7767980098724365,dx_hand
97,349,198,0.8524200916290283,sx_shoulder
97,341,96,0.8119936585426331,sx_elbow
97,322,31,0.8452346920967102,sx_hand
98,310,197,0.900902271270752,neck
98,270,199,0.83968585729599,dx_shoulder
98,270,99,0.8630927801132202,dx_elbow
98,290,28,0.7600812911987305,dx_hand
98,348,196,0.8567685484886169,sx_shoulder
98,341,96,0.8244974613189697,sx_elbow
98,319,30,0.855855405330658,sx_hand
99,310,197,0.8950963020324707,neck
99,270,199,0.8371192812919617,dx_shoulder
99,270,97,0.8663490414619446,dx_elbow
99,290,26,0.7756867408752441,dx_hand
99,348,196,0.8590212464332581,sx_shoulder
99,341,96,0.820864737033844,sx_elbow
99,319,30,0.8413686752319336,sx_hand
100,308,198,0.8666883707046509,neck
100,266,199,0.8127065896987915,dx_shoulder
100,268,99,0.8621461391448975,dx_elbow
100,285,29,0.8597342371940613,dx_hand
100,347,196,0.8480549454689026,sx_shoulder
100,342,98,0.8350621461868286,sx_elbow
100,317,30,0.8486490845680237,sx_hand
101,308,198,0.8591291904449463,neck
101,268,197,0.8155931830406189,dx_shoulder
101,268,102,0.8545368313789368,dx_elbow
101,284,29,0.8685027956962585,dx_hand
101,347,196,0.8337042331695557,sx_shoulder
101,342,98,0.8378064632415771,sx_elbow
101,319,30,0.8547356128692627,sx_hand
102,310,197,0.8653892278671265,neck
102,268,197,0.8083522915840149,dx_shoulder
102,268,99,0.8340492248535156,dx_elbow
102,281,22,0.8036878705024719,dx_hand
102,347,196,0.8269796967506409,sx_shoulder
102,344,91,0.8654531836509705,sx_elbow
102,321,25,0.8459270596504211,sx_hand
103,310,195,0.8557664752006531,neck
103,270,194,0.7817478179931641,dx_shoulder
103,266,99,0.832011878490448,dx_elbow
103,267,25,0.8454435467720032,dx_hand
103,348,196,0.8288545608520508,sx_shoulder
103,345,91,0.8789982199668884,sx_elbow
103,326,22,0.8418878316879272,sx_hand
104,307,195,0.8368703126907349,neck
104,265,195,0.7804057598114014,dx_shoulder
104,251,100,0.8288092613220215,dx_elbow
104,252,23,0.7996339797973633,dx_hand
104,348,196,0.8230758905410767,sx_shoulder
104,346,90,0.8742192387580872,sx_elbow
104,337,24,0.8236562013626099,sx_hand
105,307,186,0.8432865738868713,neck
105,265,187,0.7744014859199524,dx_shoulder
105,251,100,0.8817827701568604,dx_elbow
105,245,28,0.8783528804779053,dx_hand
105,348,186,0.7900222539901733,sx_shoulder
105,347,91,0.851387083530426,sx_elbow
105,343,19,0.8453549146652222,sx_hand
106,307,193,0.8318517208099365,neck
106,268,195,0.7809277176856995,dx_shoulder
106,249,103,0.9265636801719666,dx_elbow
106,230,31,0.8488073348999023,dx_hand
106,347,193,0.803961455821991,sx_shoulder
106,359,93,0.8132392168045044,sx_elbow
106,358,18,0.8126427531242371,sx_hand
107,307,193,0.8083088397979736,neck
107,261,197,0.7831214070320129,dx_shoulder
107,244,105,0.8503924608230591,dx_elbow
107,223,32,0.831913948059082,dx_hand
107,347,191,0.7655118107795715,sx_shoulder
107,364,100,0.8888298869132996,sx_elbow
107,378,22,0.8528396487236023,sx_hand
108,305,188,0.7971068620681763,neck
108,260,195,0.7862523794174194,dx_shoulder
108,232,106,0.9152021408081055,dx_elbow
108,208,35,0.8776519298553467,dx_hand
108,346,184,0.7582921981811523,sx_shoulder
108,377,99,0.8560190200805664,sx_elbow
108,390,24,0.8476284742355347,sx_hand
109,305,186,0.812964141368866,neck
109,260,190,0.7861520648002625,dx_shoulder
109,229,108,0.863158643245697,dx_elbow
109,192,41,0.8097735643386841,dx_hand
109,346,184,0.7816907167434692,sx_shoulder
109,381,101,0.8992319107055664,sx_elbow
109,403,24,0.8579646348953247,sx_hand
110,305,188,0.8037978410720825,neck
110,263,192,0.7777999043464661,dx_shoulder
110,215,116,0.81415194272995,dx_elbow
110,178,49,0.8140662908554077,dx_hand
110,346,184,0.7750599384307861,sx_shoulder
110,386,103,0.8524277210235596,sx_elbow
110,418,36,0.8602272272109985,sx_hand
111,302,183,0.8366168737411499,neck
111,260,190,0.7855261564254761,dx_shoulder
111,212,121,0.7586140632629395,dx_elbow
111,168,62,0.7167596817016602,dx_hand
111,345,181,0.8122860789299011,sx_shoulder
111,398,105,0.8258411884307861,sx_elbow
111,435,40,0.939557671546936,sx_hand
112,300,183,0.8569904565811157,neck
112,258,185,0.8291774988174438,dx_shoulder
112,216,143,0.7082573771476746,dx_elbow
112,174,99,0.7527945041656494,dx_hand
112,345,179,0.8308109045028687,sx_shoulder
112,401,115,0.8783355951309204,sx_elbow
112,448,51,0.7978953123092651,sx_hand
113,302,181,0.8622580170631409,neck
113,258,183,0.8394231200218201,dx_shoulder
113,216,150,0.5840948224067688,dx_elbow
113,138,92,0.5774853229522705,dx_hand
113,346,179,0.840028703212738,sx_shoulder
113,406,119,0.8443441390991211,sx_elbow
113,464,58,0.8517050743103027,sx_hand
114,307,186,0.853876531124115,neck
114,260,188,0.7947601079940796,dx_shoulder
114,197,148,0.6389423608779907,dx_elbow
114,124,111,0.6960866451263428,dx_hand
114,348,181,0.8349916338920593,sx_shoulder
114,420,126,0.8377835154533386,sx_elbow
114,477,76,0.8984984755516052,sx_hand
115,307,193,0.8358561992645264,neck
115,260,192,0.7778409719467163,dx_shoulder
115,198,164,0.6951342821121216,dx_elbow
115,115,133,0.7532962560653687,dx_hand
115,348,186,0.8006206750869751,sx_shoulder
115,423,138,0.8876106142997742,sx_elbow
115,492,94,0.8164965510368347,sx_hand
116,305,193,0.8318848013877869,neck
116,258,195,0.8054860830307007,dx_shoulder
116,196,181,0.6551969647407532,dx_elbow
116,103,155,0.7383158206939697,dx_hand
116,347,188,0.791818380355835,sx_shoulder
116,426,153,0.7723103165626526,sx_elbow
116,502,113,0.8419855833053589,sx_hand
117,307,195,0.8701976537704468,neck
117,261,197,0.7961658835411072,dx_shoulder
117,194,186,0.6796197891235352,dx_elbow
117,99,178,0.7358178496360779,dx_hand
117,350,193,0.8066759705543518,sx_shoulder
117,436,160,0.7910743355751038,sx_elbow
117,511,136,0.7925593852996826,sx_hand
118,307,195,0.8730950951576233,neck
118,263,197,0.7752273082733154,dx_shoulder
118,185,194,0.6316275596618652,dx_elbow
118,100,200,0.7695390582084656,dx_hand
118,348,191,0.8100379705429077,sx_shoulder
118,425,175,0.8450068235397339,sx_elbow
118,515,169,0.8161783218383789,sx_hand
119,307,195,0.8790314793586731,neck
119,261,197,0.7703007459640503,dx_shoulder
119,180,203,0.6565256714820862,dx_elbow
119,103,212,0.8157588243484497,dx_hand
119,350,193,0.805522620677948,sx_shoulder
119,432,187,0.7421995997428894,sx_elbow
119,504,188,0.8230880498886108,sx_hand
120,308,198,0.8781620860099792,neck
120,258,200,0.8070155382156372,dx_shoulder
120,180,206,0.8028170466423035,dx_elbow
120,106,225,0.8521376848220825,dx_hand
120,348,196,0.8267785310745239,sx_shoulder
120,426,194,0.8308068513870239,sx_elbow
120,512,206,0.7984538078308105,sx_hand
121,308,198,0.8929445743560791,neck
121,261,200,0.8138903379440308,dx_shoulder
121,185,208,0.7557225823402405,dx_elbow
121,107,230,0.8392854928970337,dx_hand
121,348,196,0.847354531288147,sx_shoulder
121,428,203,0.7657094597816467,sx_elbow
121,507,214,0.7638452053070068,sx_hand
122,308,198,0.8957938551902771,neck
122,258,200,0.8226300477981567,dx_shoulder
122,180,208,0.8178054690361023,dx_elbow
122,104,227,0.8396087884902954,dx_hand
122,350,196,0.8667212128639221,sx_shoulder
122,426,205,0.8215948939323425,sx_elbow
122,505,218,0.8013172149658203,sx_hand
123,305,198,0.8768758773803711,neck
123,258,200,0.8206019997596741,dx_shoulder
123,180,206,0.8141223192214966,dx_elbow
123,104,218,0.8136753439903259,dx_hand
123,348,196,0.8610023260116577,sx_shoulder
123,426,203,0.7855007648468018,sx_elbow
123,507,214,0.7568659782409668,sx_hand
124,308,198,0.8714348077774048,neck
124,256,198,0.7968112826347351,dx_shoulder
124,180,203,0.7767794132232666,dx_elbow
124,106,209,0.837086021900177,dx_hand
124,350,196,0.8577351570129395,sx_shoulder
124,426,197,0.7972233891487122,sx_elbow
124,505,209,0.8305284976959229,sx_hand
125,308,198,0.8832734227180481,neck
125,256,198,0.8057289123535156,dx_shoulder
125,178,204,0.6922483444213867,dx_elbow
125,103,207,0.8154910802841187,dx_hand
125,350,196,0.8560194373130798,sx_shoulder
125,428,194,0.804868757724762,sx_elbow
125,507,206,0.8153831362724304,sx_hand
126,300,195,0.8498244285583496,neck
126,256,198,0.7978436946868896,dx_shoulder
126,176,196,0.7068402767181396,dx_elbow
126,103,195,0.8030329942703247,dx_hand
126,346,193,0.8111748695373535,sx_shoulder
126,428,194,0.8584009408950806,sx_elbow
126,504,193,0.8297140002250671,sx_hand
127,300,195,0.849316418170929,neck
127,256,198,0.8054293394088745,dx_shoulder
127,171,192,0.7304320931434631,dx_elbow
127,100,190,0.8558791875839233,dx_hand
127,347,193,0.7993805408477783,sx_shoulder
127,428,192,0.7779039740562439,sx_elbow
127,501,189,0.8729778528213501,sx_hand
128,303,195,0.8518143892288208,neck
128,256,198,0.8067880272865295,dx_shoulder
128,164,192,0.7722784876823425,dx_elbow
128,100,190,0.8590488433837891,dx_hand
128,348,193,0.8111722469329834,sx_shoulder
128,428,190,0.7538437843322754,sx_elbow
128,503,184,0.8043860793113708,sx_hand
129,305,195,0.8494594693183899,neck
129,256,198,0.80462247133255,dx_shoulder
129,171,192,0.7286878228187561,dx_elbow
129,100,190,0.8649234175682068,dx_hand
129,348,193,0.7969329953193665,sx_shoulder
129,428,190,0.7477182745933533,sx_elbow
129,501,176,0.8113229274749756,sx_hand
130,305,198,0.8593662977218628,neck
130,258,197,0.8064337968826294,dx_shoulder
130,178,199,0.6121088266372681,dx_elbow
130,103,193,0.8218255639076233,dx_hand
130,348,193,0.8124680519104004,sx_shoulder
130,428,192,0.7557170391082764,sx_elbow
130,506,183,0.7978883981704712,sx_hand
131,303,195,0.8489900827407837,neck
131,256,198,0.8135396242141724,dx_shoulder
131,180,203,0.7206977605819702,dx_elbow
131,103,207,0.8059236407279968,dx_hand
131,348,193,0.8148598670959473,sx_shoulder
131,428,192,0.8127819299697876,sx_elbow
131,501,191,0.85549396276474,sx_hand
132,298,196,0.8595805168151855,neck
132,256,198,0.8348404765129089,dx_shoulder
132,178,206,0.8315409421920776,dx_elbow
132,103,212,0.8268353343009949,dx_hand
132,346,193,0.8276877403259277,sx_shoulder
132,416,195,0.8241440057754517,sx_elbow
132,504,199,0.8081614971160889,sx_hand
133,298,198,0.8779778480529785,neck
133,256,198,0.8463863134384155,dx_shoulder
133,176,219,0.7489938735961914,dx_elbow
133,102,230,0.8246782422065735,dx_hand
133,346,196,0.8549816608428955,sx_shoulder
133,419,206,0.7654517889022827,sx_elbow
133,502,211,0.80744469165802,sx_hand
134,300,198,0.8691934943199158,neck
134,256,200,0.8453248143196106,dx_shoulder
134,177,224,0.8460179567337036,dx_elbow
134,105,247,0.8601365089416504,dx_hand
134,346,196,0.8594430088996887,sx_shoulder
134,414,213,0.8137679696083069,sx_elbow
134,498,228,0.8040918707847595,sx_hand
135,300,198,0.8767504096031189,neck
135,256,198,0.8525742292404175,dx_shoulder
135,184,231,0.7738291621208191,dx_elbow
135,111,266,0.8457749485969543,dx_hand
135,346,196,0.8729137778282166,sx_shoulder
135,407,218,0.820541501045227,sx_elbow
135,485,246,0.8191865682601929,sx_hand
136,298,198,0.8827841281890869,neck
136,256,200,0.8624666929244995,dx_shoulder
136,182,243,0.8817702531814575,dx_elbow
136,121,283,0.8509606122970581,dx_hand
136,346,196,0.8828807473182678,sx_shoulder
136,409,230,0.8413037657737732,sx_elbow
136,485,264,0.8839923739433289,sx_hand
137,300,198,0.8807603120803833,neck
137,256,200,0.8784854412078857,dx_shoulder
137,192,252,0.7865282893180847,dx_elbow
137,135,297,0.8047918081283569,dx_hand
137,346,198,0.8803553581237793,sx_shoulder
137,408,240,0.7979671955108643,sx_elbow
137,470,279,0.7780804634094238,sx_hand
138,298,200,0.8897004127502441,neck
138,256,200,0.8931751251220703,dx_shoulder
138,200,262,0.902301549911499,dx_elbow
138,146,316,0.8272520899772644,dx_hand
138,346,198,0.8841763734817505,sx_shoulder
138,405,250,0.8102706074714661,sx_elbow
138,468,299,0.8245880603790283,sx_hand
139,296,200,0.8951512575149536,neck
139,256,202,0.9072072505950928,dx_shoulder
139,203,271,0.8624241352081299,dx_elbow
139,156,327,0.7902445197105408,dx_hand
139,346,198,0.8644034266471863,sx_shoulder
139,393,253,0.8308308124542236,sx_elbow
139,453,309,0.8161826133728027,sx_hand
140,298,200,0.8905724883079529,neck
140,256,202,0.9092168807983398,dx_shoulder
140,217,268,0.8326753377914429,dx_elbow
140,171,333,0.8520657420158386,dx_hand
140,346,198,0.8804122805595398,sx_shoulder
140,391,266,0.8858144879341125,sx_elbow
140,446,322,0.8549303412437439,sx_hand
141,298,200,0.8902345299720764,neck
141,256,202,0.9123873114585876,dx_shoulder
141,220,276,0.9267215728759766,dx_elbow
141,184,339,0.8768559694290161,dx_hand
141,346,198,0.8715106844902039,sx_shoulder
141,389,271,0.9357137084007263,sx_elbow
141,429,330,0.861792802810669,sx_hand
142,298,203,0.8754091262817383,neck
142,254,205,0.8960445523262024,dx_shoulder
142,222,279,0.9180225133895874,dx_elbow
142,194,346,0.8132650852203369,dx_hand
142,346,201,0.8539974093437195,sx_shoulder
142,385,276,0.8399568200111389,sx_elbow
142,414,341,0.8840519189834595,sx_hand
143,298,200,0.8776834607124329,neck
143,254,202,0.9150078892707825,dx_shoulder
143,227,278,0.8722573518753052,dx_elbow
143,204,348,0.8748729825019836,dx_hand
143,347,200,0.8768432140350342,sx_shoulder
143,373,274,0.8836542367935181,sx_elbow
143,410,343,0.840241551399231,sx_hand
144,298,203,0.8660706281661987,neck
144,256,202,0.901100218296051,dx_shoulder
144,237,278,0.8921905159950256,dx_elbow
144,209,353,0.8788312077522278,dx_hand
144,347,200,0.8869127631187439,sx_shoulder
144,373,276,0.8941570520401001,sx_elbow
144,398,344,0.8590301275253296,sx_hand
145,298,203,0.8593617081642151,neck
145,254,205,0.8936988711357117,dx_shoulder
145,238,283,0.8976863622665405,dx_elbow
145,221,355,0.8860791325569153,dx_hand
145,348,203,0.8639992475509644,sx_shoulder
145,370,279,0.8737390041351318,sx_elbow
145,393,347,0.9203898906707764,sx_hand
146,298,203,0.8754000663757324,neck
146,254,205,0.8925712704658508,dx_shoulder
146,239,285,0.8959707021713257,dx_elbow
146,223,354,0.9051589369773865,dx_hand
146,349,200,0.8708080053329468,sx_shoulder
146,365,274,0.8215796947479248,sx_elbow
146,383,347,0.8584599494934082,sx_hand
147,296,205,0.8689121007919312,neck
147,254,205,0.8837314248085022,dx_shoulder
147,241,285,0.8826102614402771,dx_elbow
147,226,354,0.9194802641868591,dx_hand
147,349,203,0.8646835088729858,sx_shoulder
147,356,275,0.8351805210113525,sx_elbow
147,376,347,0.8966568112373352,sx_hand
148,298,203,0.8809788823127747,neck
148,254,202,0.8938544988632202,dx_shoulder
148,242,287,0.8646215200424194,dx_elbow
148,238,354,0.8505663871765137,dx_hand
148,349,200,0.8861760497093201,sx_shoulder
148,358,277,0.7999674081802368,sx_elbow
148,374,347,0.8767498731613159,sx_hand
149,301,203,0.8619118928909302,neck
149,254,205,0.8940059542655945,dx_shoulder
149,243,285,0.8146994113922119,dx_elbow
149,241,354,0.885924756526947,dx_hand
149,349,200,0.8797194957733154,sx_shoulder
149,360,272,0.8211827874183655,sx_elbow
149,371,348,0.7403545379638672,sx_hand
150,298,200,0.8805263638496399,neck
150,254,202,0.9013210535049438,dx_shoulder
150,243,285,0.8305253982543945,dx_elbow
150,241,354,0.8961187601089478,dx_hand
150,349,200,0.8949574828147888,sx_shoulder
150,356,272,0.8573417067527771,sx_elbow
150,369,345,0.7394452095031738,sx_hand
151,298,203,0.8854764699935913,neck
151,254,202,0.897341251373291,dx_shoulder
151,243,285,0.8366906046867371,dx_elbow
151,241,354,0.8771228194236755,dx_hand
151,349,200,0.891516923904419,sx_shoulder
151,356,272,0.8634270429611206,sx_elbow
151,366,345,0.7066622972488403,sx_hand
152,298,200,0.8901529312133789,neck
152,254,202,0.894154965877533,dx_shoulder
152,243,287,0.8470233082771301,dx_elbow
152,239,351,0.8858662843704224,dx_hand
152,349,198,0.8933905959129333,sx_shoulder
152,354,272,0.8792645335197449,sx_elbow
152,364,346,0.7306457161903381,sx_hand
153,298,203,0.8891763091087341,neck
153,254,202,0.8943588733673096,dx_shoulder
153,242,290,0.8614381551742554,dx_elbow
153,239,354,0.8845571279525757,dx_hand
153,349,200,0.890751302242279,sx_shoulder
153,356,272,0.8574591875076294,sx_elbow
153,366,345,0.7267639636993408,sx_hand
154,298,203,0.8766752481460571,neck
154,254,205,0.8931122422218323,dx_shoulder
154,243,290,0.8467575907707214,dx_elbow
154,241,354,0.8844451308250427,dx_hand
154,349,200,0.8916075229644775,sx_shoulder
154,356,272,0.8682867884635925,sx_elbow
154,369,345,0.7364798784255981,sx_hand
155,298,203,0.8797123432159424,neck
155,254,202,0.8967609405517578,dx_shoulder
155,243,287,0.8457167744636536,dx_elbow
155,241,354,0.8979816436767578,dx_hand
155,349,200,0.8923804759979248,sx_shoulder
155,356,272,0.8732849359512329,sx_elbow
155,368,333,0.7260727882385254,sx_hand
156,298,203,0.8844444155693054,neck
156,254,202,0.8967037796974182,dx_shoulder
156,242,290,0.8813847303390503,dx_elbow
156,238,351,0.8795106410980225,dx_hand
156,349,200,0.888225793838501,sx_shoulder
156,356,272,0.8669202923774719,sx_elbow
156,364,341,0.7120867371559143,sx_hand
157,298,203,0.8862784504890442,neck
157,254,202,0.9008069634437561,dx_shoulder
157,241,287,0.882821798324585,dx_elbow
157,235,354,0.873309314250946,dx_hand
157,349,200,0.8863187432289124,sx_shoulder
157,354,272,0.8736912608146667,sx_elbow
157,364,343,0.7024115324020386,sx_hand
158,296,203,0.8918437361717224,neck
158,254,202,0.9021756649017334,dx_shoulder
158,240,283,0.8863051533699036,dx_elbow
158,231,354,0.8938259482383728,dx_hand
158,347,200,0.8815377354621887,sx_shoulder
158,354,272,0.8709443807601929,sx_elbow
158,364,346,0.7372525334358215,sx_hand
159,296,203,0.899912416934967,neck
159,254,202,0.8976635932922363,dx_shoulder
159,240,280,0.9067803025245667,dx_elbow
159,226,352,0.9086809158325195,dx_hand
159,347,200,0.8721938133239746,sx_shoulder
159,356,275,0.8569269180297852,sx_elbow
159,369,348,0.7832180261611938,sx_hand
160,296,200,0.9022281169891357,neck
160,254,202,0.9125994443893433,dx_shoulder
160,239,278,0.9223532676696777,dx_elbow
160,223,347,0.8604544401168823,dx_hand
160,347,198,0.8913568258285522,sx_shoulder
160,361,277,0.7801593542098999,sx_elbow
160,376,357,0.8255187273025513,sx_hand
161,296,200,0.9181921482086182,neck
161,253,200,0.9009919166564941,dx_shoulder
161,237,276,0.8732271194458008,dx_elbow
161,208,341,0.8407790064811707,dx_hand
161,346,198,0.8876392245292664,sx_shoulder
161,363,272,0.8447412252426147,sx_elbow
161,390,344,0.8494751453399658,sx_hand
162,296,200,0.9283873438835144,neck
162,254,202,0.8863022923469543,dx_shoulder
162,222,274,0.9017596244812012,dx_elbow
162,194,339,0.822212815284729,dx_hand
162,346,198,0.8973795771598816,sx_shoulder
162,370,269,0.9301522374153137,sx_elbow
162,399,332,0.7961245775222778,sx_hand
163,294,201,0.942462682723999,neck
163,251,200,0.8730580806732178,dx_shoulder
163,217,268,0.8438012599945068,dx_elbow
163,181,332,0.8267877101898193,dx_hand
163,344,198,0.8711909055709839,sx_shoulder
163,380,269,0.8798824548721313,sx_elbow
163,414,329,0.8254130482673645,sx_hand
164,294,198,0.9456628561019897,neck
164,253,200,0.8662184476852417,dx_shoulder
164,202,261,0.8980470299720764,dx_elbow
164,163,320,0.8457471132278442,dx_hand
164,341,196,0.8672304153442383,sx_shoulder
164,388,253,0.9037814140319824,sx_elbow
164,436,318,0.7903531193733215,sx_hand
165,294,198,0.9214835166931152,neck
165,253,198,0.8624709248542786,dx_shoulder
165,197,257,0.8570950031280518,dx_elbow
165,143,304,0.8050740957260132,dx_hand
165,344,193,0.842602550983429,sx_shoulder
165,395,245,0.8123652935028076,sx_elbow
165,467,303,0.8559973835945129,sx_hand
166,296,198,0.9062076807022095,neck
166,253,198,0.854561984539032,dx_shoulder
166,184,243,0.8728550672531128,dx_elbow
166,127,283,0.8451681137084961,dx_hand
166,346,196,0.8599816560745239,sx_shoulder
166,409,235,0.700654149055481,sx_elbow
166,489,285,0.7146018743515015,sx_hand
167,295,196,0.8894827961921692,neck
167,253,195,0.8341301083564758,dx_shoulder
167,181,229,0.820445716381073,dx_elbow
167,118,263,0.8272855281829834,dx_hand
167,346,193,0.8456814289093018,sx_shoulder
167,406,223,0.8288700580596924,sx_elbow
167,487,253,0.7811165452003479,sx_hand
168,295,196,0.8863674998283386,neck
168,253,195,0.8326240181922913,dx_shoulder
168,176,222,0.8473376035690308,dx_elbow
168,105,247,0.8441638350486755,dx_hand
168,346,193,0.8225367069244385,sx_shoulder
168,412,213,0.8414657711982727,sx_elbow
168,498,228,0.8122125864028931,sx_hand
169,295,193,0.873788595199585,neck
169,253,193,0.8089718222618103,dx_shoulder
169,177,206,0.8447984457015991,dx_elbow
169,102,223,0.7983022332191467,dx_hand
169,346,191,0.7992509603500366,sx_shoulder
169,416,197,0.7851069569587708,sx_elbow
169,500,207,0.8413585424423218,sx_hand
170,295,188,0.8634586930274963,neck
170,253,188,0.819814920425415,dx_shoulder
170,175,194,0.74444979429245,dx_elbow
170,91,203,0.6644720435142517,dx_hand
170,343,186,0.787070631980896,sx_shoulder
170,423,192,0.7962416410446167,sx_elbow
170,511,188,0.721285343170166,sx_hand
171,294,191,0.8826165199279785,neck
171,253,190,0.8008233308792114,dx_shoulder
171,171,189,0.8150290846824646,dx_elbow
171,98,188,0.8156195878982544,dx_hand
171,343,189,0.7736130952835083,sx_shoulder
171,422,180,0.8099848031997681,sx_elbow
171,500,169,0.7898403406143188,sx_hand
172,292,184,0.9112603664398193,neck
172,253,183,0.8533353209495544,dx_shoulder
172,166,185,0.7555240988731384,dx_elbow
172,94,171,0.8294481039047241,dx_hand
172,338,182,0.8024677038192749,sx_shoulder
172,425,173,0.8670635223388672,sx_elbow
172,502,157,0.7757372856140137,sx_hand
173,292,181,0.9102983474731445,neck
173,250,183,0.8452230095863342,dx_shoulder
173,161,175,0.7671524286270142,dx_elbow
173,99,169,0.8417662382125854,dx_hand
173,341,182,0.8001497983932495,sx_shoulder
173,424,170,0.828489363193512,sx_elbow
173,499,152,0.8931254148483276,sx_hand
174,294,181,0.8977017402648926,neck
174,253,183,0.8529727458953857,dx_shoulder
174,161,175,0.767295241355896,dx_elbow
174,99,169,0.8354414701461792,dx_hand
174,343,181,0.8101868033409119,sx_shoulder
174,427,170,0.8128311038017273,sx_elbow
174,499,152,0.8857164978981018,sx_hand
175,295,184,0.8859662413597107,neck
175,253,186,0.8334546089172363,dx_shoulder
175,158,178,0.795396625995636,dx_elbow
175,97,171,0.8471437096595764,dx_hand
175,343,184,0.7929011583328247,sx_shoulder
175,425,173,0.8494279980659485,sx_elbow
175,500,155,0.8299528360366821,sx_hand
176,295,184,0.8851056098937988,neck
176,253,183,0.8416897654533386,dx_shoulder
176,164,183,0.7217708826065063,dx_elbow
176,94,171,0.837373673915863,dx_hand
176,343,181,0.7959683537483215,sx_shoulder
176,425,175,0.8689504861831665,sx_elbow
176,500,160,0.8158286213874817,sx_hand
177,295,186,0.8676337599754333,neck
177,253,186,0.8252402544021606,dx_shoulder
177,168,185,0.7291417121887207,dx_elbow
177,97,176,0.7923365831375122,dx_hand
177,341,184,0.7742799520492554,sx_shoulder
177,422,175,0.8570148944854736,sx_elbow
177,500,167,0.8541522026062012,sx_hand
178,295,186,0.8637915253639221,neck
178,255,188,0.8247646689414978,dx_shoulder
178,182,187,0.6816925406455994,dx_elbow
178,102,188,0.8277550339698792,dx_hand
178,341,184,0.7820814847946167,sx_shoulder
178,422,175,0.8492900729179382,sx_elbow
178,500,169,0.8813962936401367,sx_hand
179,297,186,0.8370885848999023,neck
179,255,188,0.8289176225662231,dx_shoulder
179,196,186,0.7331733703613281,dx_elbow
179,105,188,0.8136153817176819,dx_hand
179,343,186,0.7926442623138428,sx_shoulder
179,422,175,0.8597577214241028,sx_elbow
179,500,169,0.8366003036499023,sx_hand
180,297,186,0.832175612449646,neck
180,255,186,0.829194188117981,dx_shoulder
180,191,186,0.7071644067764282,dx_elbow
180,102,188,0.8277409076690674,dx_hand
180,346,186,0.7857303619384766,sx_shoulder
180,422,175,0.8422670960426331,sx_elbow
180,505,169,0.810978353023529,sx_hand
181,298,188,0.8302379846572876,neck
181,255,188,0.8248804807662964,dx_shoulder
181,194,186,0.6691230535507202,dx_elbow
181,97,178,0.787590742111206,dx_hand
181,345,189,0.7862550616264343,sx_shoulder
181,420,175,0.8421857953071594,sx_elbow
181,500,167,0.8556654453277588,sx_hand
182,297,186,0.8342136144638062,neck
182,255,186,0.8286169171333313,dx_shoulder
182,196,186,0.6355747580528259,dx_elbow
182,99,171,0.8612090349197388,dx_hand
182,346,186,0.7903661727905273,sx_shoulder
182,422,173,0.8514112830162048,sx_elbow
182,502,157,0.8047917485237122,sx_hand
183,295,186,0.8426918387413025,neck
183,255,186,0.8256224393844604,dx_shoulder
183,177,180,0.652407169342041,dx_elbow
183,99,161,0.8011699914932251,dx_hand
183,343,189,0.7878021597862244,sx_shoulder
183,427,165,0.7907328009605408,sx_elbow
183,502,150,0.889167308807373,sx_hand
184,295,186,0.8526864051818848,neck
184,253,186,0.8215237855911255,dx_shoulder
184,165,168,0.7181248664855957,dx_elbow
184,98,151,0.8409976363182068,dx_hand
184,346,186,0.7924720048904419,sx_shoulder
184,429,156,0.830173909664154,sx_elbow
184,499,134,0.9052561521530151,sx_hand
185,295,184,0.8463969230651855,neck
185,253,186,0.8364455699920654,dx_shoulder
185,195,167,0.7265053987503052,dx_elbow
185,109,133,0.7509403228759766,dx_hand
185,346,184,0.8126651644706726,sx_shoulder
185,424,151,0.7639632225036621,sx_elbow
185,495,115,0.8859837055206299,sx_hand
186,295,184,0.8802657127380371,neck
186,253,183,0.8498169183731079,dx_shoulder
186,180,149,0.7633040547370911,dx_elbow
186,112,116,0.8073539733886719,dx_hand
186,345,181,0.8092634677886963,sx_shoulder
186,420,138,0.8485798835754395,sx_elbow
186,480,102,0.8181470036506653,sx_hand
187,295,184,0.8714663982391357,neck
