frame,variance
47,0.0
47,0.0
47,0.0
47,0.0
48,0.0008009302181042899
48,0.0018949037168708438
48,0.00035119214540968446
48,0.00035119214540962895
49,0.0
49,0.0
49,0.0
49,0.0
50,0.0
50,0.0
50,0.0
50,0.0
51,0.0
51,0.0
51,0.0
51,0.0
52,0.0021417982011694425
52,0.006767787061692565
52,9.524593486615052e-05
52,0.0007076334965613329
53,0.00035119214540968446
53,0.003363027102234184
53,0.00037905914558661324
53,0.0015562847809423297
54,0.0
54,0.0
54,0.0
54,0.0
55,0.0
55,0.0
55,0.0
55,0.0
56,0.0
56,0.0
56,0.0
56,0.0
57,0.0012352407822853184
57,0.0037211359462384075
57,0.0009737107585557903
57,0.004899101924892069
58,0.004084521530629881
58,0.009565212957217425
58,0.0008500079978798574
58,0.0002608294427913401
59,0.0011642750167054627
59,0.005210835277345005
59,0.0012594230600268541
59,0.00011313497146747675
60,0.010530790145832247
60,0.009302468495462901
60,0.003221696028935332
60,0.015043508034449685
61,0.018508067438995246
61,0.0007363770853285137
61,0.00870807317563893
61,0.011600670307259975
62,0.03251089670736318
62,0.03345974408681311
62,0.017039796823102416
62,0.005033861339066285
63,0.001539365725875541
63,0.0028727226285007457
63,0.017561745582411525
63,5.429603220463708e-05
64,0.01818671779339609
64,0.0020588935413604625
64,0.03094977102845886
64,0.007821889030434051
65,0.005708537860976193
65,0.002289948208625825
65,0.03601730116653307
65,0.005735598667792163
66,0.0
66,0.0
66,0.0
66,0.0
67,0.024697533957176845
67,0.003703290439453462
67,0.044279712735877275
67,0.0007084859410709059
68,0.0354133345429212
68,0.002145116608364768
68,0.05434626088335426
68,0.003962622920740086
69,0.0
69,0.0
69,0.0
69,0.0
70,0.08280352247832884
70,0.002613935685291039
70,0.07232306285595447
70,0.005745844745647395
71,0.10445638398857904
71,0.003138622017901327
71,0.04295820040387194
71,0.005681972834321536
72,0.07281088262034063
72,0.004954680605107065
72,0.05109123070011451
72,0.0012927301618855802
73,0.1192036329036858
73,0.006383286153148833
73,0.13139320510088237
73,0.00517710727507581
74,0.11386316324391427
74,0.00012458690448263754
74,0.07342395628704024
74,0.009906567894486074
75,0.04483094834660073
75,0.0032737813635421165
75,0.14955455456837663
75,0.014351378352144173
76,0.10492375868249637
76,0.0008188450766537514
76,0.1667341463747673
76,0.0030913503468537606
77,0.12492346102957341
77,0.0016119073970222164
77,0.22231986898356304
77,0.01054880999149562
78,0.09609740942468936
78,0.00526689623717419
78,0.14844569411407194
78,0.007241415262806361
79,0.16169204634902667
79,0.0020035820656919556
79,0.17253686073219576
79,0.004546986792458296
80,0.0
80,0.0
80,0.0
80,0.0
81,0.0
81,0.0
81,0.0
81,0.0
82,0.15791639110126288
82,0.007683647540543681
82,0.21428902818163797
82,0.009850306497159622
83,0.0
83,0.0
83,0.0
83,0.0
84,0.0
84,0.0
84,0.0
84,0.0
85,0.0
85,0.0
85,0.0
85,0.0
86,0.0
86,0.0
86,0.0
86,0.0
87,0.0
87,0.0
87,0.0
87,0.0
88,0.0
88,0.0
88,0.0
88,0.0
89,0.0
89,0.0
89,0.0
89,0.0
90,0.0
90,0.0
90,0.0
90,0.0
91,0.0
91,0.0
91,0.0
91,0.0
92,0.0
92,0.0
92,0.0
92,0.0
93,0.0
93,0.0
93,0.0
93,0.0
94,0.1730310674678991
94,0.07237664680866351
94,0.158113883008419
94,0.03378478570957166
95,0.1424965068195584
95,0.07081461174011949
95,0.14704292441876154
95,0.028894658473516743
96,0.1689964035303434
96,0.10533058434669809
96,0.16360129389507883
96,0.026773625386037853
97,0.1866363587839841
97,0.07416167600456969
97,0.09764227773587741
97,0.026776987708924376
98,0.2671905727781768
98,0.07473335861989047
98,0.15734760861307606
98,0.02238730256324521
99,0.0
99,0.0
99,0.0
99,0.0
100,0.0
100,0.0
100,0.0
100,0.0
101,0.0
101,0.0
101,0.0
101,0.0
102,0.0
102,0.0
102,0.0
102,0.0
103,0.0
103,0.0
103,0.0
103,0.0
104,0.0
104,0.0
104,0.0
104,0.0
105,0.0
105,0.0
105,0.0
105,0.0
106,0.15931637235123397
106,0.039312219285832006
106,0.16264175401482894
106,0.004677707635081685
107,0.0
107,0.0
107,0.0
107,0.0
108,0.19228099517978636
108,0.0008843972230147545
108,0.16193042676594416
108,0.004302801363717468
109,0.0
109,0.0
109,0.0
109,0.0
110,0.0
110,0.0
110,0.0
110,0.0
111,0.0
111,0.0
111,0.0
111,0.0
112,0.0
112,0.0
112,0.0
112,0.0
113,0.14889624401108192
113,0.011552804863158054
113,0.10153444214844332
113,0.012928509787497414
114,0.03265929524395228
114,0.0037077147758215467
114,0.010278358353406292
114,0.002791273594200061
115,0.07442752779259354
115,0.0021148882751711082
115,0.01887783729957282
115,0.01833342763308939
116,0.07373876301961635
116,0.00038173335151980847
116,0.011807294299675752
116,0.0018894053833485303
117,0.02522860972108265
117,0.00029963030894286646
117,0.03108665102933139
117,0.0053578474280701616
118,0.10474941629112061
118,0.003237193582965703
118,0.019789427290814288
118,0.008827746784385396
119,0.08924629107468801
119,0.0009132390917109268
119,0.0295915313169986
119,0.007742080273512715
120,0.04942340990105365
120,0.0018452707887980369
120,0.0036927341951256687
120,0.0028068225006926406
121,0.0160761631520856
121,0.00024265881941876177
121,0.010739712123725154
121,0.0009224090201819246
122,0.05472284892522433
122,0.0013713363809761587
122,0.008527814532290762
122,0.0043859797205844835
123,0.053146317189509074
123,0.006521757299043621
123,0.037046395245955016
123,0.0008474608365553286
124,0.03799077313882049
124,0.0802102812011973
124,0.04902196471756329
124,0.0008204271379842476
125,0.0
125,0.0
125,0.0
125,0.0
126,0.0396033602414549
126,0.0009666868380678872
126,0.06569932916187231
126,0.006046623933780526
127,0.021049372255329435
127,0.0002092703769908666
127,0.02312025954834096
127,0.0003896094650815418
128,0.021490835365364558
128,0.004048712797119547
128,0.013277304162325587
128,0.008564198334318096
129,0.0
129,0.0
129,0.0
129,0.0
130,0.030045064041374303
130,0.007838650114362428
130,0.01889008490563493
130,0.001847593832185949
131,0.010057412746477812
131,0.006470073039167024
131,0.0
131,0.002481404895005479
132,0.0
132,0.0
132,0.0
132,0.0
133,0.0029078082823144613
133,0.00021915827126645082
133,0.0006697696275006493
133,6.940807848909714e-06
134,0.0
134,0.0
134,0.0
134,0.0
135,0.0
135,0.0
135,0.0
135,0.0
136,0.0
136,0.0
136,0.0
136,0.0
137,0.0
137,0.0
137,0.0
137,0.0
138,0.0
138,0.0
138,0.0
138,0.0
139,0.0
139,0.0
139,0.0
139,0.0
140,0.0
140,0.0
140,0.0
140,0.0
141,0.0
141,0.0
141,0.0
141,0.0
142,0.0
142,0.0
142,0.0
142,0.0
143,0.01966412378514798
143,0.0031177959766849894
143,0.010339067427422965
143,0.0041899340365423865
144,0.004784463305164632
144,0.0028985674439009346
144,0.0007761338063704271
144,0.0010543123797361331
145,0.007436079462707856
145,0.00030148376872091154
145,0.009544740356474846
145,0.009544740356474846
146,0.0077807444888146615
146,0.0021234204715041005
146,0.013097600537360976
146,0.013363089493528602
147,0.011107566206214559
147,0.005047259852057784
147,0.009638780495031918
147,0.006697065093129617
148,0.005925133766122137
148,0.000741987932091126
148,0.004483836970043398
148,0.0002051658686100244
149,0.00975974167727689
149,0.0018094784347354083
149,0.004640759414003215
149,0.0030329683075957328
150,0.0
150,0.0
150,0.0
150,0.0
151,0.0054341965509634065
151,0.0002720300708599632
151,0.002721044155004219
151,0.00021509565755906124
152,0.0004067341176277421
152,0.0070856575521443714
152,0.012250669463534888
152,0.004871349365107062
153,0.001616599442519536
153,0.00039294099709467434
153,0.012325302154458817
153,0.00036575490941381794
154,0.001488709126735266
154,0.006326660264220352
154,0.044909115790127276
154,0.007536600118234463
155,0.021002716634376657
155,0.0070251706478781095
155,0.024821945479773157
155,0.005656898435284385
156,0.02672692010070647
156,0.0014072300957163053
156,0.04081531521680863
156,0.020954760881484367
157,0.009666197549801178
157,0.0024733161983171437
157,0.01639262872730249
157,0.013011898161912838
158,0.023570087157604225
158,0.003162309304569992
158,0.017274030988912142
158,0.011666316828712478
159,0.0064920735362927195
159,6.974914512103414e-05
159,0.007173733914909108
159,0.00024151539243888465
160,0.05200275123983991
160,0.0006014583898842352
160,0.07688252374987986
160,0.014826645360281701
161,0.01821353125658398
161,0.00028429714336297707
161,0.015607037096976029
161,0.0035607647221712613
162,0.029104685995410218
162,0.0028892428199095987
162,0.017737613552061826
162,0.0008116713336180359
163,0.0375489598293795
163,0.0017216126891670402
163,0.051006600346027775
163,0.00451639238404474
164,0.04768708783324249
164,0.0026835875416170163
164,0.0858911051667769
164,0.002273238564614625
165,0.040269349132976084
165,0.0023587279115181064
165,0.04167906476080996
165,0.005580021777624585
166,0.008661185458814669
166,0.000573444302283399
166,0.009701611322743386
166,0.0008030209242960162
167,0.029453304985978757
167,0.00023123959882986878
167,0.04208649800839892
167,0.009101069328591005
168,0.04820942394076988
168,0.00042244518157863453
168,0.008224851527695143
168,0.0012864907444624096
169,0.05629280199171305
169,0.0009537057277515895
169,0.08404972716449144
169,0.0018203532198949692
170,0.022006871014018436
170,0.0004521092000601875
170,0.07916974125800147
170,0.008124676641081113
171,0.0526506827689005
171,0.004303410099775085
171,0.07171438703839472
171,0.0009364102777034514
172,0.08335454815681398
172,0.004788491317040844
172,0.09177203803340472
172,0.003958222372643723
173,0.030828533954969317
173,0.00440397615926541
173,0.017567993504629897
173,0.0009154492586834206
174,0.028468662980172366
174,0.011802761313969254
174,0.036446502871741226
174,0.005459250849846331
175,0.022829896877414768
175,0.013873902403158667
175,0.0556144578094705
175,0.0024161966574354947
176,0.07180828507424053
176,0.014159325960850419
176,0.03921519615813174
176,0.009323724466951806
177,0.05316732412460756
177,0.016664142864635988
177,0.04220792090400638
177,0.010300777388570603
178,0.06623201049957417
178,0.016567450021049458
178,0.04220792090400638
178,0.002691894261397006
179,0.08574503330719396
179,0.008910218590559701
179,0.04220792090400638
179,2.4652353223945434e-05
180,0.0
180,0.0
180,0.0
180,0.0
