0,271,383
0,250,397
0,240,382
0,206,397
0,175,411
0,258,413
0,237,437
0,202,460
0,188,437
0,180,426
0,135,463
0,88,495
0,194,449
0,145,478
0,96,513
0,271,374
0,279,383
0,266,372
0,277,387
0,86,517
0,96,522
0,91,514
0,77,503
0,72,496
0,85,501
1,273,372
1,253,387
1,242,372
1,211,387
1,176,401
1,263,403
1,240,426
1,209,449
1,189,429
1,183,421
1,136,454
1,91,488
1,197,437
1,148,473
1,98,503
1,274,370
1,279,374
1,268,366
1,279,384
1,90,512
1,96,514
1,93,503
1,82,496
1,77,488
1,87,490
2,274,370
2,253,384
2,242,370
2,212,384
2,176,398
2,263,398
2,240,423
2,209,446
2,189,424
2,186,415
2,136,450
2,90,485
2,199,436
2,148,468
2,100,501
2,276,362
2,279,370
2,268,361
2,279,379
2,91,508
2,98,512
2,95,501
2,80,490
2,75,486
2,87,488
3,274,370
3,253,385
3,242,371
3,212,385
3,176,398
3,264,400
3,240,424
3,207,449
3,189,426
3,186,416
3,137,451
3,91,486
3,199,437
3,148,472
3,98,503
3,276,366
3,279,371
3,268,361
3,279,380
3,90,511
3,96,514
3,95,503
3,80,491
3,75,488
3,88,488
4,276,372
4,253,388
4,242,372
4,212,387
4,181,400
4,264,405
4,241,428
4,212,449
4,191,431
4,186,423
4,137,459
4,96,488
4,201,439
4,149,475
4,98,504
4,277,369
4,279,372
4,268,367
4,279,384
4,91,514
4,98,516
4,93,504
4,83,498
4,82,490
4,93,490
5,277,374
5,253,392
5,242,374
5,212,393
5,178,406
5,264,406
5,240,429
5,214,451
5,189,434
5,186,423
5,137,460
5,96,488
5,201,442
5,149,475
5,98,506
5,277,370
5,281,375
5,268,369
5,281,385
5,93,516
5,98,517
5,91,504
5,85,501
5,82,491
5,93,490
6,277,377
6,253,393
6,242,375
6,214,395
6,176,410
6,264,410
6,240,431
6,212,452
6,191,434
6,186,423
6,137,460
6,96,490
6,201,442
6,149,477
6,98,508
6,279,372
6,281,379
6,268,370
6,281,385
6,93,516
6,98,517
6,93,508
6,85,501
6,82,491
6,95,491
7,279,379
7,255,395
7,243,375
7,214,395
7,178,410
7,264,410
7,240,434
7,214,454
7,193,436
7,188,423
7,139,460
7,98,490
7,201,444
7,150,477
7,103,509
7,279,372
7,282,382
7,269,371
7,281,387
7,96,516
7,100,517
7,96,511
7,85,499
7,83,490
7,96,493
8,279,379
8,255,395
8,245,377
8,214,395
8,183,410
8,266,410
8,240,434
8,214,454
8,194,436
8,188,424
8,140,460
8,98,488
8,201,444
8,152,475
8,104,508
8,279,372
8,284,382
8,269,371
8,281,387
8,96,516
8,100,517
8,96,509
8,85,499
8,83,490
8,96,491
9,279,375
9,256,395
9,248,375
9,215,393
9,186,406
9,268,410
9,242,434
9,214,452
9,196,433
9,188,423
9,142,459
9,98,488
9,202,441
9,152,475
9,106,504
9,279,371
9,284,379
9,271,370
9,284,385
9,96,514
9,103,516
9,96,504
9,85,499
9,83,490
9,96,491
10,279,374
10,256,393
10,250,375
10,214,388
10,183,403
10,268,410
10,243,434
10,220,455
10,199,433
10,189,423
10,142,459
10,98,490
10,204,441
10,153,475
10,108,504
10,281,370
10,286,375
10,273,369
10,286,385
10,96,514
10,103,516
10,98,508
10,85,499
10,83,490
10,96,493
11,279,377
11,256,395
11,245,375
11,212,384
11,184,398
11,268,411
11,255,436
11,241,452
11,197,436
11,189,423
11,144,460
11,98,488
11,202,447
11,153,475
11,106,506
11,281,372
11,284,380
11,273,370
11,286,385
11,98,516
11,103,516
11,98,508
11,87,499
11,83,490
11,96,491
12,281,374
12,256,395
12,245,374
12,198,371
12,215,374
12,269,410
12,263,437
12,258,473
12,197,434
12,188,423
12,142,459
12,98,490
12,202,442
12,152,475
12,106,504
12,281,370
12,287,375
12,273,369
12,287,384
