0,552,215
0,503,215
0,501,186
0,434,175
0,377,165
0,503,253
0,444,266
0,374,268
0,372,215
0,374,194
0,268,201
0,237,199
0,372,240
0,276,240
0,,
0,555,204
0,558,220
0,542,193
0,553,235
0,,
0,,
0,,
0,237,196
0,233,193
0,,
1,552,215
1,503,215
1,501,186
1,434,175
1,377,165
1,503,253
1,446,266
1,374,268
1,372,215
1,374,194
1,269,201
1,238,199
1,372,240
1,276,240
1,,
1,555,204
1,558,220
1,542,193
1,553,235
1,,
1,,
1,,
1,237,196
1,233,193
1,,
2,552,215
2,503,215
2,501,186
2,436,175
2,377,165
2,503,253
2,446,266
2,374,268
2,372,216
2,372,194
2,269,201
2,238,199
2,372,240
2,276,240
2,,
2,555,204
2,558,220
2,542,193
2,553,235
2,,
2,,
2,,
2,238,197
2,235,194
2,240,196
3,552,215
3,503,215
3,501,186
3,437,175
3,377,165
3,503,251
3,449,266
3,374,268
3,372,215
3,374,194
3,269,202
3,238,199
3,372,240
3,276,240
3,,
3,553,204
3,558,220
3,542,193
3,553,235
3,,
3,,
3,,
3,,
3,,
3,,
4,552,215
4,503,215
4,501,184
4,436,175
4,377,165
4,503,253
4,447,266
4,374,268
4,372,215
4,374,193
4,269,202
4,,
4,372,240
4,277,240
4,,
4,555,204
4,558,220
4,542,191
4,553,235
4,,
4,,
4,,
4,,
4,,
4,,
5,552,215
5,503,215
5,501,184
5,436,175
5,377,165
5,503,253
5,436,266
5,372,266
5,371,215
5,372,193
5,269,201
5,237,198
5,371,240
5,277,240
5,,
5,555,204
5,558,220
5,542,193
5,553,235
5,,
5,,
5,,
5,,
5,,
5,,
6,552,215
6,503,215
6,501,184
6,434,175
6,375,165
6,503,253
6,436,266
6,372,268
6,371,216
6,372,194
6,268,201
6,235,199
6,371,242
6,277,242
6,,
6,555,204
6,558,220
6,542,193
6,553,235
6,,
6,,
6,,
6,233,197
6,232,194
6,,
7,552,215
7,503,215
7,501,184
7,436,175
7,375,165
7,503,253
7,437,266
7,374,266
7,370,216
7,372,193
7,268,201
7,233,199
7,370,242
7,276,242
7,,
7,555,204
7,558,220
7,542,193
7,555,235
7,,
7,,
7,,
7,233,197
7,,
7,,
8,552,215
8,503,215
8,499,183
8,434,175
8,375,165
8,501,253
8,431,266
8,372,266
8,371,216
8,372,193
8,269,202
8,238,201
8,370,240
8,271,242
8,,
8,553,204
8,558,222
8,542,191
8,553,237
8,,
8,,
8,,
8,238,197
8,235,196
8,240,197
9,553,215
9,503,215
9,501,184
9,436,175
9,377,165
9,501,253
9,436,266
9,372,268
9,372,215
9,374,193
9,269,201
9,232,196
9,372,240
9,276,242
9,,
