0,278,93
0,279,118
0,254,117
0,214,120
0,172,123
0,305,119
0,343,114
0,379,111
0,281,195
0,264,195
0,263,250
0,263,304
0,300,195
0,301,252
0,301,303
0,272,87
0,285,87
0,264,90
0,294,90
0,299,317
0,307,316
0,298,309
0,270,318
0,262,318
0,264,309
1,278,93
1,279,117
1,254,116
1,217,118
1,172,119
1,306,118
1,340,111
1,379,110
1,281,195
1,264,195
1,263,250
1,263,303
1,300,195
1,301,252
1,301,302
1,272,87
1,285,87
1,264,89
1,294,89
1,299,317
1,307,316
1,297,308
1,270,317
1,262,317
1,263,309
2,278,93
2,279,117
2,254,114
2,216,116
2,172,112
2,306,118
2,341,109
2,379,103
2,281,195
2,264,194
2,263,250
2,263,303
2,300,195
2,301,252
2,301,302
2,272,87
2,285,87
2,264,89
2,294,89
2,299,317
2,307,316
2,298,308
2,270,317
2,262,317
2,263,309
3,278,94
3,279,117
3,253,113
3,215,112
3,172,108
3,305,118
3,340,104
3,378,97
3,280,193
3,264,193
3,263,249
3,263,303
3,299,194
3,301,251
3,299,303
3,272,87
3,285,87
3,264,90
3,294,90
3,297,318
3,305,316
3,296,309
3,270,318
3,262,318
3,263,308
4,278,93
4,279,114
4,253,112
4,214,110
4,174,101
4,305,115
4,339,102
4,378,92
4,280,193
4,263,193
4,263,250
4,263,303
4,300,193
4,301,251
4,299,303
4,272,87
4,285,87
4,264,90
4,294,90
4,298,317
4,306,316
4,296,309
4,270,318
4,262,318
4,264,309
5,278,93
5,278,113
5,253,111
5,215,103
5,174,92
5,304,114
5,339,96
5,375,83
5,281,193
5,264,193
5,263,249
5,264,303
5,300,192
5,301,250
5,300,302
5,272,87
5,285,87
5,264,89
5,294,89
5,300,317
5,307,316
5,296,308
5,270,318
5,262,317
5,266,308
6,278,93
6,279,111
6,254,111
6,218,100
6,178,82
6,304,111
6,336,94
6,371,75
6,281,190
6,264,190
6,263,249
6,264,302
6,300,189
6,301,249
6,300,302
6,272,87
6,285,87
6,264,89
6,294,88
6,299,317
6,307,316
6,296,308
6,270,318
6,262,317
6,266,308
7,278,93
7,279,111
7,255,111
7,218,95
7,181,73
7,303,111
7,333,88
7,369,66
7,280,189
7,264,188
7,263,249
7,264,302
7,300,188
7,301,249
7,300,302
7,272,87
7,285,87
7,264,89
7,294,88
7,299,317
7,307,315
7,296,308
7,270,318
7,262,317
7,266,307
8,278,93
8,279,110
8,255,110
8,221,93
8,186,65
8,303,110
8,333,83
8,364,57
8,282,188
8,264,188
8,263,248
8,263,302
8,300,188
8,301,249
8,299,302
8,272,87
8,285,87
8,264,88
8,294,88
8,300,317
8,307,315
8,295,308
8,270,317
8,262,317
8,264,308
9,278,93
9,279,109
9,255,109
9,226,89
9,194,57
9,303,109
9,331,80
9,355,53
9,282,188
9,264,188
9,263,248
9,263,302
9,300,188
9,301,249
9,299,302
9,272,87
9,285,87
9,264,88
9,294,88
9,300,317
9,307,315
9,295,308
9,270,317
9,262,317
9,264,307
10,278,93
10,279,109
10,256,109
10,227,86
10,201,50
10,303,109
10,325,80
10,347,49
10,282,187
10,264,187
10,264,248
10,263,302
10,300,187
10,301,249
10,300,302
10,272,87
10,286,87
10,264,88
10,294,88
10,300,317
10,307,315
10,295,307
10,270,317
10,262,317
10,265,307
11,278,93
11,279,110
11,255,109
11,230,81
11,208,44
11,303,110
11,324,77
11,340,43
11,282,187
11,264,187
11,264,248
11,263,302
11,300,187
11,301,248
11,300,302
11,272,87
11,286,87
11,264,88
11,295,88
11,300,317
11,307,315
11,295,307
11,270,317
11,263,317
11,263,306
12,278,93
12,279,109
12,255,109
12,232,79
12,216,39
12,302,109
12,320,73
12,333,37
12,281,187
12,264,187
12,263,248
12,263,302
12,300,187
12,301,248
12,300,302
12,272,87
12,285,87
12,264,88
12,295,88
12,299,317
12,306,315
12,296,307
12,270,317
12,262,317
12,264,306
13,278,93
13,278,110
13,256,110
13,233,77
13,225,36
13,302,111
13,317,72
13,324,34
13,281,188
13,264,188
13,263,249
13,264,302
13,300,188
13,301,249
13,299,302
13,272,87
13,285,87
13,264,88
13,295,88
13,298,317
13,305,315
13,295,308
13,269,317
13,261,317
13,266,307
14,278,94
14,278,110
14,256,109
14,234,73
14,232,33
14,301,110
14,312,72
14,317,33
14,280,188
14,264,187
14,263,249
14,263,302
14,299,188
14,300,249
14,299,302
14,272,87
14,285,87
14,264,88
14,294,88
14,297,317
14,305,315
14,296,307
14,268,318
14,261,317
14,266,308
15,278,94
15,278,111
15,256,110
15,236,72
15,239,33
15,301,111
15,310,70
15,309,33
15,280,189
15,264,189
15,263,249
15,264,303
15,299,189
15,300,250
15,298,302
15,272,87
15,285,87
15,264,89
15,294,89
15,297,317
15,304,315
15,295,306
15,268,318
15,260,317
15,267,308
16,278,95
16,278,110
16,256,109
16,240,73
16,244,34
16,301,111
16,310,69
16,302,34
16,281,189
16,264,188
16,263,249
16,264,303
16,299,188
16,301,249
16,300,302
16,272,88
16,285,88
16,264,89
16,294,90
16,297,317
16,305,316
16,296,308
16,269,318
16,261,317
16,266,308
17,278,95
17,279,110
17,256,110
17,241,72
17,250,34
17,301,110
17,309,70
17,296,34
17,281,188
17,264,187
17,263,248
17,263,303
17,299,188
17,301,249
17,299,302
17,272,88
17,285,88
17,264,89
17,294,89
17,298,317
17,305,315
17,295,308
17,269,317
17,261,317
17,265,308
18,278,95
18,278,110
18,256,109
18,242,72
18,255,35
18,301,111
18,308,70
18,294,34
18,280,188
18,264,187
18,263,249
18,264,302
18,298,188
18,301,249
18,297,302
18,272,88
18,285,88
18,264,89
18,294,89
18,297,317
18,304,315
18,295,306
18,268,317
18,261,317
18,266,307
19,278,95
19,278,111
19,256,109
19,242,71
19,258,35
19,301,111
19,306,70
19,288,35
19,279,187
19,263,187
19,263,249
19,263,302
19,297,187
19,300,249
19,298,301
19,272,88
19,284,88
19,263,89
19,294,90
19,297,317
19,304,315
19,295,304
19,268,317
19,260,317
19,265,306
20,278,95
20,278,110
20,255,107
20,244,71
20,261,37
20,300,111
20,304,69
20,287,36
20,280,187
20,264,187
20,263,248
20,264,302
20,297,187
20,300,249
20,298,301
20,272,88
20,284,88
20,263,89
20,294,89
20,297,317
20,305,314
20,295,305
20,268,317
20,261,317
20,268,307
21,278,95
21,278,110
21,255,107
21,245,70
21,263,37
21,301,110
21,303,70
21,286,38
21,279,187
21,263,187
21,263,248
21,264,302
21,297,187
21,300,249
21,299,301
21,272,88
21,284,88
21,263,89
21,294,89
21,297,317
21,304,314
21,296,305
21,268,317
